global time,time(in ms),AccX,AccY,AccZ,GyroX,GyroY,GyroZ,QuatX,QuatY,QuatZ,QuatW
17/07/11 05:06:00:232,377,-0.76660156,0.032226563,0.56811523,-0.03511943,-0.044697456,0.0053211255,0.019042969,0.45166016,0.0,0.89160156
17/07/11 05:06:00:237,382,-0.76660156,0.032226563,0.56811523,-0.03511943,-0.044697456,0.0053211255,0.019042969,0.45166016,0.0,0.89160156
17/07/11 05:06:00:242,387,-0.76660156,0.032226563,0.56811523,-0.03511943,-0.044697456,0.0053211255,0.019042969,0.45166016,0.0,0.89160156
17/07/11 05:06:00:247,392,-0.77246094,0.031982422,0.564209,-0.03511943,-0.04576168,0.0053211255,0.019042969,0.45117188,0.0,0.89208984
17/07/11 05:06:00:252,397,-0.77368164,0.03540039,0.56030273,-0.03511943,-0.04576168,0.0063853506,0.019042969,0.45214844,0.0,0.89160156
17/07/11 05:06:00:257,402,-0.77368164,0.03540039,0.56030273,-0.03511943,-0.04576168,0.0063853506,0.019042969,0.45214844,0.0,0.89160156
17/07/11 05:06:00:262,407,-0.7675781,0.03149414,0.5654297,-0.03511943,-0.046825904,0.0053211255,0.019042969,0.45263672,0.0,0.89160156
17/07/11 05:06:00:267,412,-0.7675781,0.03149414,0.5654297,-0.03511943,-0.046825904,0.0053211255,0.019042969,0.45263672,0.0,0.89160156
17/07/11 05:06:00:272,417,-0.765625,0.028320313,0.5649414,-0.034055203,-0.04576168,0.0053211255,0.019042969,0.45166016,0.0,0.89160156
17/07/11 05:06:00:277,422,-0.765625,0.028320313,0.5649414,-0.034055203,-0.04576168,0.0053211255,0.019042969,0.45166016,0.0,0.89160156
17/07/11 05:06:00:282,427,-0.77001953,0.03173828,0.5637207,-0.03511943,-0.044697456,0.0063853506,0.018554688,0.45166016,0.0,0.89160156
17/07/11 05:06:00:287,432,-0.77001953,0.03173828,0.5637207,-0.03511943,-0.044697456,0.0063853506,0.018554688,0.45166016,0.0,0.89160156
17/07/11 05:06:00:292,437,-0.7727051,0.034179688,0.5632324,-0.03511943,-0.044697456,0.0074495757,0.018554688,0.45214844,0.0,0.89160156
17/07/11 05:06:00:297,442,-0.7727051,0.034179688,0.5632324,-0.03511943,-0.044697456,0.0074495757,0.018554688,0.45214844,0.0,0.89160156
17/07/11 05:06:00:302,447,-0.7727051,0.034179688,0.5632324,-0.03511943,-0.044697456,0.0074495757,0.018554688,0.45214844,0.0,0.89160156
17/07/11 05:06:00:308,453,-0.7727051,0.034179688,0.5632324,-0.03511943,-0.044697456,0.0074495757,0.018554688,0.45214844,0.0,0.89160156
17/07/11 05:06:00:316,461,-0.7727051,0.034179688,0.5632324,-0.03511943,-0.044697456,0.0074495757,0.018554688,0.45214844,0.0,0.89160156
17/07/11 05:06:00:322,467,-0.7727051,0.034179688,0.5632324,-0.03511943,-0.044697456,0.0074495757,0.018554688,0.45214844,0.0,0.89160156
17/07/11 05:06:00:327,472,-0.7663574,0.033935547,0.56347656,-0.036183655,-0.04576168,0.0042569004,0.019042969,0.45263672,0.0,0.89160156
17/07/11 05:06:00:332,477,-0.7609863,0.030029297,0.5649414,-0.03511943,-0.04576168,0.0042569004,0.018554688,0.45214844,0.0,0.89160156
17/07/11 05:06:00:337,482,-0.7609863,0.030029297,0.5649414,-0.03511943,-0.04576168,0.0042569004,0.018554688,0.45214844,0.0,0.89160156
17/07/11 05:06:00:343,488,-0.76904297,0.032470703,0.5612793,-0.03511943,-0.04576168,0.0074495757,0.018554688,0.45117188,0.0,0.89208984
17/07/11 05:06:00:348,493,-0.76904297,0.032470703,0.5612793,-0.03511943,-0.04576168,0.0074495757,0.018554688,0.45117188,0.0,0.89208984
17/07/11 05:06:00:353,498,-0.76904297,0.032470703,0.5612793,-0.03511943,-0.04576168,0.0074495757,0.018554688,0.45117188,0.0,0.89208984
17/07/11 05:06:00:359,504,-0.76904297,0.032470703,0.5612793,-0.03511943,-0.04576168,0.0074495757,0.018554688,0.45117188,0.0,0.89208984
17/07/11 05:06:00:364,509,-0.76904297,0.032470703,0.5612793,-0.03511943,-0.04576168,0.0074495757,0.018554688,0.45117188,0.0,0.89208984
17/07/11 05:06:00:369,514,-0.76904297,0.032470703,0.5612793,-0.03511943,-0.04576168,0.0074495757,0.018554688,0.45117188,0.0,0.89208984
