Trial01
Date:,2017/07/11
Time:,16:52:01
Type:,
Description:,""
Notes:,""

TRAJECTORIES
200.000000,Hz
,A,,,B,,,C,,,*1,,,*2
Field #,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
1911,-243.895966,308.109009,957.502441,-246.682144,207.160202,958.644470,-240.478348,256.439087,886.254761,,,,,,
1912,-243.855713,308.109711,957.452637,-246.644211,207.158447,958.596924,-240.504456,256.440735,886.196350,,,,,,
1913,-243.818115,308.110443,957.403687,-246.606430,207.157394,958.549072,-240.531708,256.442719,886.140564,,,,,,
1914,-243.782852,308.111176,957.355408,-246.568832,207.157181,958.500916,-240.560242,256.445099,886.087158,,,,,,
1915,-243.749573,308.111877,957.307617,-246.531387,207.157898,958.452271,-240.590195,256.447845,886.035889,,,,,,
1916,-243.717941,308.112518,957.260071,-246.494110,207.159653,958.403015,-240.621643,256.450867,885.986267,,,,,,
1917,-243.687683,308.113037,957.212646,-246.457016,207.162521,958.353088,-240.654617,256.454041,885.937927,,,,,,
1918,-243.658569,308.113434,957.165161,-246.420074,207.166443,958.302307,-240.689056,256.457245,885.890503,,,,,,
1919,-243.630356,308.113586,957.117432,-246.383209,207.171280,958.250610,-240.724838,256.460236,885.843445,,,,,,
1920,-243.602829,308.113464,957.069275,-246.346329,207.176819,958.198059,-240.761795,256.462921,885.796387,,,,,,
1921,-243.575821,308.112885,957.020630,-246.309372,207.182785,958.144653,-240.799713,256.465210,885.749084,,,,,,
1922,-243.549118,308.111816,956.971375,-246.272278,207.188950,958.090454,-240.838318,256.466980,885.701233,,,,,,
1923,-243.522522,308.110138,956.921387,-246.235016,207.195084,958.035522,-240.877304,256.468201,885.652588,,,,,,
1924,-243.495865,308.107910,956.870789,-246.197617,207.200989,957.980164,-240.916367,256.468811,885.603088,,,,,,
1925,-243.468948,308.105164,956.819702,-246.160126,207.206482,957.924500,-240.955154,256.468719,885.552673,,,,,,
1926,-243.441559,308.102081,956.768250,-246.122604,207.211411,957.868835,-240.993347,256.467926,885.501221,,,,,,
1927,-243.413513,308.098785,956.716736,-246.085190,207.215561,957.813416,-241.030579,256.466431,885.448853,,,,,,
1928,-243.384598,308.095337,956.665405,-246.048004,207.218842,957.758606,-241.066528,256.464294,885.395691,,,,,,
1929,-243.354675,308.091827,956.614380,-246.011230,207.221176,957.704590,-241.100891,256.461609,885.341858,,,,,,
1930,-243.323593,308.088226,956.563721,-245.975021,207.222519,957.651611,-241.133484,256.458374,885.287537,,,,,,
1931,-243.291214,308.084564,956.513489,-245.939545,207.222900,957.599792,-241.164200,256.454742,885.232971,,,,,,
1932,-243.257385,308.080780,956.463623,-245.904922,207.222305,957.549316,-241.192978,256.450745,885.178284,,,,,,
1933,-243.222015,308.076874,956.414124,-245.871231,207.220810,957.500244,-241.219803,256.446472,885.123657,,,,,,
1934,-243.184998,308.072876,956.364746,-245.838531,207.218491,957.452576,-241.244766,256.442017,885.069153,,,,,,
1935,-243.146317,308.068817,956.315430,-245.806900,207.215469,957.406433,-241.268066,256.437408,885.014893,,,,,,
1936,-243.106033,308.064850,956.266052,-245.776413,207.211929,957.361694,-241.289993,256.432739,884.960938,,,,,,
1937,-243.064331,308.061127,956.216431,-245.747116,207.208054,957.318237,-241.310883,256.428040,884.907288,,,,,,
1938,-243.021576,308.057770,956.166504,-245.718964,207.203995,957.276001,-241.331116,256.423309,884.853943,,,,,,
1939,-242.978195,308.055054,956.116272,-245.691788,207.199829,957.234680,-241.351059,256.418518,884.800903,,,,,,
1940,-242.934647,308.053101,956.065735,-245.665344,207.195541,957.193787,-241.371078,256.413696,884.747925,,,,,,
1941,-242.891312,308.051971,956.014954,-245.639313,207.191055,957.153015,-241.391541,256.408783,884.694885,,,,,,
1942,-242.848526,308.051666,955.963989,-245.613342,207.186218,957.111938,-241.412689,256.403839,884.641602,,,,,,
1943,-242.806473,308.052002,955.912903,-245.587143,207.180832,957.070251,-241.434753,256.398865,884.587769,,,,,,
1944,-242.765305,308.052765,955.861816,-245.560455,207.174805,957.027710,-241.457886,256.393982,884.533264,,,,,,
1945,-242.725082,308.053741,955.810730,-245.533051,207.168015,956.984131,-241.482162,256.389313,884.477966,,,,,,
1946,-242.685837,308.054565,955.759521,-245.504791,207.160400,956.939392,-241.507614,256.384949,884.421753,,,,,,
1947,-242.647583,308.055023,955.708313,-245.475555,207.151993,956.893311,-241.534180,256.380951,884.364685,,,,,,
1948,-242.610260,308.054840,955.656982,-245.445282,207.142853,956.845947,-241.561783,256.377411,884.306824,,,,,,
1949,-242.573868,308.053833,955.605530,-245.413895,207.133163,956.797180,-241.590286,256.374268,884.248413,,,,,,
1950,-242.538315,308.052002,955.553833,-245.381409,207.123154,956.747131,-241.619507,256.371552,884.189453,,,,,,
1951,-242.503540,308.049286,955.501709,-245.347824,207.113174,956.695862,-241.649216,256.369202,884.130310,,,,,,
1952,-242.469452,308.045776,955.449158,-245.313248,207.103577,956.643311,-241.679153,256.367157,884.071045,,,,,,
1953,-242.435898,308.041626,955.395996,-245.277771,207.094788,956.589600,-241.709061,256.365387,884.011963,,,,,,
1954,-242.402725,308.037048,955.342163,-245.241501,207.087143,956.534790,-241.738754,256.363861,883.953308,,,,,,
1955,-242.369781,308.032257,955.287598,-245.204605,207.080994,956.479065,-241.768051,256.362518,883.895264,,,,,,
1956,-242.336899,308.027527,955.232361,-245.167191,207.076538,956.422424,-241.796783,256.361359,883.838013,,,,,,
1957,-242.303986,308.023163,955.176636,-245.129425,207.073914,956.365112,-241.824799,256.360321,883.781738,,,,,,
1958,-242.270920,308.019501,955.120667,-245.091446,207.073181,956.307190,-241.851990,256.359344,883.726501,,,,,,
1959,-242.237625,308.016876,955.064697,-245.053406,207.074280,956.248962,-241.878265,256.358398,883.672241,,,,,,
1960,-242.204025,308.015472,955.008911,-245.015411,207.077057,956.190491,-241.903580,256.357361,883.618835,,,,,,
1961,-242.170044,308.015442,954.953430,-244.977615,207.081329,956.132019,-241.927856,256.356079,883.566284,,,,,,
1962,-242.135620,308.016815,954.898376,-244.940155,207.086853,956.073669,-241.951004,256.354401,883.514404,,,,,,
1963,-242.100677,308.019592,954.843750,-244.903198,207.093353,956.015625,-241.972916,256.352264,883.463135,,,,,,
1964,-242.065140,308.023682,954.789490,-244.866959,207.100525,955.958069,-241.993530,256.349487,883.412231,,,,,,
1965,-242.028946,308.028961,954.735718,-244.831619,207.108124,955.901184,-242.012878,256.346130,883.361633,,,,,,
1966,-241.992050,308.035339,954.682312,-244.797363,207.115860,955.845215,-242.031052,256.342133,883.311157,,,,,,
1967,-241.954483,308.042572,954.629395,-244.764328,207.123520,955.790222,-242.048141,256.337616,883.260559,,,,,,
1968,-241.916275,308.050476,954.577087,-244.732605,207.130875,955.736511,-242.064270,256.332642,883.209839,,,,,,
1969,-241.877563,308.058899,954.525330,-244.702209,207.137817,955.684265,-242.079590,256.327301,883.158875,,,,,,
1970,-241.838547,308.067719,954.474243,-244.673096,207.144226,955.633423,-242.094299,256.321777,883.107544,,,,,,
1971,-241.799454,308.076874,954.423889,-244.645126,207.150085,955.584167,-242.108643,256.316162,883.055847,,,,,,
1972,-241.760513,308.086273,954.374268,-244.618164,207.155380,955.536438,-242.122849,256.310608,883.003906,,,,,,
1973,-241.721939,308.095795,954.325500,-244.591995,207.160080,955.490173,-242.137146,256.305328,882.951843,,,,,,
1974,-241.683884,308.105347,954.277588,-244.566437,207.164200,955.445190,-242.151733,256.300476,882.899841,,,,,,
1975,-241.646515,308.114716,954.230652,-244.541260,207.167816,955.401428,-242.166702,256.296173,882.848145,,,,,,
1976,-241.609985,308.123779,954.184753,-244.516281,207.170990,955.358704,-242.182205,256.292572,882.796936,,,,,,
1977,-241.574463,308.132385,954.140015,-244.491318,207.173828,955.316895,-242.198334,256.289734,882.746582,,,,,,
1978,-241.540070,308.140381,954.096497,-244.466217,207.176407,955.275940,-242.215256,256.287689,882.697205,,,,,,
1979,-241.506866,308.147675,954.054199,-244.440918,207.178802,955.235718,-242.233047,256.286530,882.648987,,,,,,
1980,-241.474915,308.154083,954.013062,-244.415421,207.181000,955.196228,-242.251755,256.286285,882.601990,,,,,,
1981,-241.444199,308.159485,953.973083,-244.389740,207.183029,955.157349,-242.271408,256.286987,882.556335,,,,,,
1982,-241.414688,308.163788,953.934143,-244.363922,207.184952,955.119080,-242.291992,256.288635,882.511963,,,,,,
1983,-241.386353,308.166901,953.896118,-244.337997,207.186783,955.081299,-242.313492,256.291199,882.468872,,,,,,
1984,-241.359161,308.168793,953.858826,-244.311981,207.188614,955.044006,-242.335770,256.294586,882.427063,,,,,,
1985,-241.333099,308.169495,953.822144,-244.285904,207.190506,955.007141,-242.358612,256.298737,882.386536,,,,,,
1986,-241.308151,308.169037,953.785950,-244.259811,207.192459,954.970825,-242.381836,256.303589,882.347473,,,,,,
1987,-241.284317,308.167480,953.750183,-244.233826,207.194443,954.935120,-242.405197,256.308990,882.310059,,,,,,
1988,-241.261597,308.164978,953.714783,-244.208099,207.196335,954.900208,-242.428513,256.314819,882.274353,,,,,,
1989,-241.240021,308.161652,953.679810,-244.182831,207.198044,954.866272,-242.451553,256.320862,882.240662,,,,,,
1990,-241.219604,308.157654,953.645325,-244.158234,207.199402,954.833557,-242.474091,256.326996,882.209045,,,,,,
1991,-241.200455,308.153137,953.611450,-244.134537,207.200333,954.802307,-242.495895,256.333069,882.179626,,,,,,
1992,-241.182648,308.148285,953.578369,-244.111954,207.200790,954.772644,-242.516739,256.338989,882.152588,,,,,,
1993,-241.166321,308.143219,953.546448,-244.090714,207.200806,954.744873,-242.536407,256.344543,882.127869,,,,,,
1994,-241.151642,308.138153,953.515991,-244.071045,207.200439,954.719177,-242.554733,256.349701,882.105713,,,,,,
1995,-241.138702,308.133209,953.487488,-244.053162,207.199783,954.695740,-242.571503,256.354431,882.085999,,,,,,
1996,-241.127609,308.128632,953.461487,-244.037262,207.198929,954.674866,-242.586517,256.358704,882.068787,,,,,,
1997,-241.118378,308.124664,953.438416,-244.023499,207.198013,954.656616,-242.599579,256.362610,882.054138,,,,,,
1998,-241.111038,308.121552,953.418701,-244.012009,207.197128,954.641235,-242.610550,256.366180,882.041992,,,,,,
1999,-241.105576,308.119507,953.402893,-244.002853,207.196381,954.628723,-242.619293,256.369537,882.032410,,,,,,
2000,-241.101959,308.118652,953.391174,-243.996078,207.195877,954.619080,-242.625732,256.372650,882.025330,,,,,,
2001,-241.100220,308.119049,953.383789,-243.991714,207.195724,954.612305,-242.629822,256.375549,882.020813,,,,,,
2002,-241.100388,308.120697,953.380737,-243.989761,207.196045,954.608459,-242.631516,256.378235,882.018982,,,,,,
2003,-241.102524,308.123596,953.382141,-243.990219,207.196945,954.607483,-242.630859,256.380707,882.019897,,,,,,
2004,-241.106735,308.127716,953.387939,-243.993103,207.198502,954.609436,-242.627914,256.382935,882.023621,,,,,,
2005,-241.113129,308.133026,953.398193,-243.998428,207.200806,954.614563,-242.622742,256.384949,882.030151,,,,,,
2006,-241.121841,308.139435,953.412964,-244.006256,207.203842,954.622986,-242.615417,256.386810,882.039673,,,,,,
2007,-241.133041,308.146820,953.432251,-244.016571,207.207535,954.635132,-242.605911,256.388458,882.052490,,,,,,
2008,-241.146896,308.154938,953.456116,-244.029404,207.211777,954.651184,-242.594147,256.389862,882.068909,,,,,,
2009,-241.163635,308.163544,953.484314,-244.044754,207.216446,954.671448,-242.580002,256.391083,882.089355,,,,,,
2010,-241.183472,308.172424,953.516968,-244.062668,207.221329,954.696350,-242.563354,256.391998,882.114502,,,,,,
2011,-241.206665,308.181244,953.554016,-244.083130,207.226242,954.726196,-242.544144,256.392639,882.144714,,,,,,
2012,-241.233459,308.189758,953.595459,-244.106216,207.230927,954.761230,-242.522339,256.393005,882.180725,,,,,,
2013,-241.264175,308.197571,953.641418,-244.131973,207.235184,954.801758,-242.497986,256.393127,882.222961,,,,,,
2014,-241.299042,308.204407,953.692078,-244.160477,207.238800,954.848083,-242.471176,256.393127,882.271729,,,,,,
2015,-241.338318,308.210022,953.747681,-244.191788,207.241638,954.900391,-242.442047,256.393250,882.327332,,,,,,
2016,-241.382156,308.214172,953.808472,-244.225922,207.243652,954.958923,-242.410751,256.393646,882.389893,,,,,,
2017,-241.430634,308.216705,953.874817,-244.262833,207.244827,955.023682,-242.377457,256.394531,882.459412,,,,,,
2018,-241.483765,308.217529,953.946899,-244.302536,207.245163,955.094910,-242.342316,256.396057,882.535767,,,,,,
2019,-241.541412,308.216614,954.024902,-244.344971,207.244644,955.172607,-242.305374,256.398254,882.618652,,,,,,
2020,-241.603348,308.214111,954.108948,-244.390213,207.243286,955.256836,-242.266632,256.401215,882.707825,,,,,,
2021,-241.669266,308.210266,954.199036,-244.438354,207.241119,955.347412,-242.226044,256.404907,882.802673,,,,,,
2022,-241.738770,308.205414,954.294983,-244.489517,207.238251,955.444275,-242.183502,256.409302,882.902954,,,,,,
2023,-241.811462,308.199829,954.396667,-244.543930,207.234818,955.547180,-242.138794,256.414337,883.008118,,,,,,
2024,-241.886948,308.193970,954.503723,-244.601791,207.230972,955.655823,-242.091644,256.419952,883.117798,,,,,,
2025,-241.964935,308.188202,954.615845,-244.663269,207.227005,955.769653,-242.041763,256.426025,883.231812,,,,,,
2026,-242.045303,308.183014,954.732666,-244.728439,207.223267,955.888245,-241.988953,256.432526,883.350037,,,,,,
2027,-242.128052,308.178802,954.853821,-244.797287,207.220169,956.011169,-241.933029,256.439331,883.472534,,,,,,
2028,-242.213287,308.175812,954.978943,-244.869705,207.218155,956.137817,-241.874008,256.446442,883.599426,,,,,,
2029,-242.301193,308.174164,955.107666,-244.945526,207.217560,956.267761,-241.811966,256.453796,883.730835,,,,,,
2030,-242.391998,308.173798,955.239868,-245.024582,207.218567,956.400696,-241.747040,256.461365,883.866882,,,,,,
2031,-242.485901,308.174500,955.375305,-245.106766,207.221207,956.536316,-241.679428,256.469055,884.007629,,,,,,
2032,-242.583084,308.176086,955.513977,-245.192001,207.225342,956.674438,-241.609390,256.476776,884.152954,,,,,,
2033,-242.683609,308.178345,955.655884,-245.280212,207.230698,956.815063,-241.537216,256.484375,884.302673,,,,,,
2034,-242.787430,308.181091,955.801086,-245.371384,207.236954,956.958191,-241.463120,256.491760,884.456665,,,,,,
2035,-242.894318,308.184204,955.949524,-245.465546,207.243759,957.103943,-241.387192,256.498749,884.614685,,,,,,
2036,-243.003922,308.187592,956.101013,-245.562729,207.250778,957.252380,-241.309418,256.505219,884.776367,,,,,,
2037,-243.115860,308.191101,956.255249,-245.663055,207.257736,957.403564,-241.229675,256.510956,884.941467,,,,,,
2038,-243.229950,308.194672,956.411926,-245.766571,207.264359,957.557678,-241.147888,256.515930,885.109619,,,,,,
2039,-243.346191,308.198242,956.570984,-245.873276,207.270477,957.714600,-241.064011,256.519989,885.280701,,,,,,
2040,-243.464813,308.201721,956.732178,-245.983063,207.275894,957.874268,-240.978195,256.523041,885.454529,,,,,,
2041,-243.586151,308.205048,956.895508,-246.095871,207.280548,958.036499,-240.890762,256.525146,885.631165,,,,,,
2042,-243.710632,308.208252,957.060852,-246.211563,207.284485,958.200928,-240.802048,256.526306,885.810974,,,,,,
2043,-243.838562,308.211304,957.228394,-246.330048,207.287827,958.367493,-240.712357,256.526672,885.994141,,,,,,
2044,-243.970154,308.214203,957.398315,-246.451233,207.290649,958.536011,-240.621872,256.526459,886.181030,,,,,,
2045,-244.105392,308.216949,957.570679,-246.575027,207.292953,958.706543,-240.530655,256.525848,886.371826,,,,,,
2046,-244.243958,308.219421,957.745667,-246.701385,207.294647,958.879211,-240.438690,256.525085,886.566467,,,,,,
2047,-244.385345,308.221527,957.923218,-246.830276,207.295532,959.054138,-240.345901,256.524261,886.764709,,,,,,
2048,-244.528992,308.223114,958.103149,-246.961685,207.295471,959.231384,-240.252182,256.523590,886.966064,,,,,,
2049,-244.674438,308.224182,958.285217,-247.095444,207.294342,959.410950,-240.157501,256.523224,887.170044,,,,,,
2050,-244.821457,308.224670,958.469177,-247.231308,207.292313,959.592651,-240.061996,256.523346,887.376099,,,,,,
2051,-244.969955,308.224609,958.654724,-247.368958,207.289703,959.776184,-239.966064,256.524170,887.583984,,,,,,
2052,-245.119965,308.224060,958.841492,-247.508087,207.286880,959.961060,-239.870316,256.525787,887.793396,,,,,,
2053,-245.271393,308.222992,959.029297,-247.648468,207.284241,960.146912,-239.775421,256.528259,888.004211,,,,,,
2054,-245.424088,308.221527,959.217834,-247.789932,207.282059,960.333313,-239.682007,256.531494,888.216248,,,,,,
2055,-245.577805,308.219757,959.406860,-247.932327,207.280533,960.519897,-239.590500,256.535278,888.429443,,,,,,
2056,-245.732162,308.217804,959.596069,-248.075562,207.279785,960.706299,-239.501129,256.539459,888.643494,,,,,,
2057,-245.886734,308.215881,959.785156,-248.219513,207.279816,960.892212,-239.413910,256.543854,888.858093,,,,,,
2058,-246.041107,308.214203,959.973694,-248.364120,207.280502,961.077454,-239.328827,256.548370,889.072998,,,,,,
2059,-246.194870,308.212921,960.161438,-248.509384,207.281631,961.261658,-239.245773,256.552979,889.287720,,,,,,
2060,-246.347794,308.212067,960.348145,-248.655365,207.282959,961.444702,-239.164703,256.557678,889.502258,,,,,,
2061,-246.499786,308.211731,960.533875,-248.802155,207.284302,961.626343,-239.085495,256.562592,889.716370,,,,,,
2062,-246.650879,308.211914,960.718567,-248.949799,207.285553,961.806396,-239.007919,256.567871,889.930237,,,,,,
2063,-246.801254,308.212494,960.902344,-249.098251,207.286636,961.984924,-238.931625,256.573669,890.143982,,,,,,
2064,-246.951187,308.213287,961.085388,-249.247406,207.287476,962.162109,-238.856094,256.579926,890.357727,,,,,,
2065,-247.100967,308.214081,961.267700,-249.397156,207.288025,962.338318,-238.780792,256.586548,890.571472,,,,,,
2066,-247.250885,308.214691,961.449402,-249.547379,207.288177,962.513733,-238.705154,256.593384,890.785095,,,,,,
